daily_revenue,restock_frequency,restock_amount,pos_sales_consistency,supplier_payment_delay,revenue_volatility,months_operating,credit_score
6561.039516055032,6.176712744747993,273476.4538684087,0.2888010668157799,3.768335083878326,0.3699933902572027,21.57248603048395,553
66634.17360638964,11.090904794078742,58397.905947700856,0.136470164542689,29.412867375153553,0.2031690238234206,156.11417957827894,546
33758.53157729033,18.190615836186506,120893.0623873442,0.9185854490691312,12.729131018476775,0.8109053873184666,169.5565173010795,652
62462.23927124615,9.965047091074876,195900.04248170205,0.05034584623646854,16.008315572037148,1.3655079643727752,38.69901720258414,420
128303.65484368858,6.589747471403792,128799.28487880284,0.012846248555894224,6.812633438783139,0.5013548671798791,88.31224619348707,583
36623.04390807043,18.109507268357632,56571.587779290996,0.18298893352686874,13.473783706107877,1.2102324631284809,11.307249456233503,429
10628.805769981771,8.79778937745218,13576.126179795116,0.8108740179106257,29.540818045836595,0.29533603552640736,134.0293735632072,608
43644.816019255486,11.614465821204682,124946.45239207905,0.5234667866310813,14.660614541009085,1.1310770742013623,238.79021613484616,606
45451.87614946917,20.530541328302913,196516.66284166652,0.6258432873769864,0.2647177741345863,0.857689065011775,103.74250468049597,566
99963.64417958047,4.729665895117278,174325.34140498415,0.3577316754157348,7.275825907518917,0.3037746143218397,237.61196466913182,698
84440.7585465092,7.028012734403713,51091.16572938951,0.06867798554917004,29.353644914355122,1.0912265116845326,31.16787629034204,448
118016.93494774919,1.6213920013967988,137954.56594087905,0.8561581624921681,29.672025402321974,1.0849463645118196,94.79658804100318,618
100318.40396845335,8.836754198201055,113993.95862346957,0.19189427212540744,6.31479269315117,0.7973810822579884,216.56962784158478,617
62145.25549313044,5.003668611697191,85889.70867655297,0.033059200545114686,18.457922635315605,0.3769280745818782,210.53022011613584,565
122475.01693057313,14.600698708157829,220135.0169388148,0.5727041359331937,2.3072499151624335,0.24182614375524497,78.33838711087843,653
26711.992146340177,4.626429175317048,96347.34885801938,0.08328922038460107,17.323249273338874,1.4380198202666945,163.18792952063126,498
5361.38682381135,14.496255048117394,164341.8759382436,0.09576185185983421,3.7776210445931224,1.000928180475775,212.79228100231197,530
15327.08339479498,6.269508563786354,277350.9429045369,0.8003770314825251,24.559845709279735,1.2234001511814068,184.28371441062143,602
108909.18388827464,8.104356682423996,164086.4147648068,0.4916095893179955,28.187249628067335,1.0606072671228504,151.20581106696727,461
70357.83007720533,7.97721304092795,187021.75849736543,0.241508452247143,5.189604241484479,1.252736814528819,37.46557187984539,524
25868.223296973065,15.335035003272187,26607.565919427663,0.34862642335951877,13.88136505784472,0.285611688635939,18.44764352436467,535
76154.62671529781,10.33018526276686,57549.57240381221,0.7292409788431715,3.061289954239025,0.7705778255932144,147.89470097615808,654
24542.191201548925,8.225977977053661,34780.603792943475,0.06635414475660184,10.17420021218925,1.0173309172283254,120.56588409969683,504
105055.41551150494,18.052454380788998,230619.81976497284,0.11648061593320991,1.9529326428157945,0.19991535484806605,57.89076167582476,564
68031.12878495654,12.439012512824053,251596.7188704685,0.6162620349905696,7.936395840522811,0.26743757652619204,70.97198099520689,647
58391.141462279404,5.276616425559956,60004.31149240041,0.6069717344671073,29.706710012679046,0.9692747616638724,94.70883535113701,543
46623.78919388573,19.001825562873652,69685.16652231186,0.9724621845353718,1.3380980196420555,1.3096234161680391,119.42948365727885,639
95281.82378159549,7.853005920672812,100346.15040037096,0.3745494812554496,25.76904988856012,1.0076034594653165,94.27189361213058,538
55548.266361901784,1.7795875507464078,179367.89700138144,0.06507762717751586,2.3235773326231457,0.10249697951130965,93.56270962854602,625
14972.188058782947,10.892004479489058,188429.87717100576,0.5375374348496279,15.869907933520803,1.4571277297809684,28.66014190341335,495
19464.873513836268,3.478761088817556,207592.41776973,0.6383468117617903,13.56359377282037,0.25228500631405537,207.87610996302703,697
144360.85435332815,5.769328874314851,272031.8630829715,0.13960278578624907,27.946639800619348,0.38721523865111007,146.58782554496452,585
136469.94222472585,15.94221745374822,92036.84144647875,0.5528619735351967,5.9714958685526875,1.4637025587618502,35.91842211988083,536
105556.65580399093,3.6150362675263716,199333.90181599883,0.1977671216582646,5.390460461389054,1.1679978451473936,102.30598228782665,581
41348.7542960089,17.138884487080713,170118.23950441918,0.8447300578810684,22.46142265703497,1.4080361865488347,100.59510297506138,524
145438.10384746312,19.738145762619073,95221.9859217073,0.8351614957838297,21.771584193010618,1.219598554571643,144.54838995890032,615
117255.1337869376,13.130642008158894,272687.4800451336,0.4296290959984418,20.97545311478396,0.99501498875464,146.51983866599025,567
108099.74799553135,15.207183840456585,33167.60652796916,0.966743190512804,0.7838134851714218,0.4626018483513587,155.2080907381632,704
68505.50231728073,15.271732198148348,215040.3029154552,0.9797738744497416,7.7987906017472595,0.5239780904643118,167.79883070516996,735
42291.75115308353,20.8561591454089,219722.74534166759,0.1292510889476195,25.19685533562898,1.423543055914336,25.70161702483493,315
16265.862398717896,7.830765244032458,275021.3256685387,0.36771380483246763,18.02574364370318,1.2979071434256846,73.87640593690207,499
135585.15468848858,4.25713102485405,157981.2747436493,0.6003214700466446,18.06584762196545,0.5712611502413734,5.146128782268695,607
69454.89089537444,11.383344698286429,99878.58977467754,0.08483780958144438,8.87749816214435,0.5912377555500206,109.65932138721152,572
31949.77798969409,11.664996196634164,249183.49760870603,0.38265550381413704,7.805192656708436,0.4816568659000328,103.63378860143867,580
47281.58037429657,4.5582497659228896,232389.03314055584,0.26117208401659076,28.39664664054764,0.5228887068062558,176.5041363128954,529
87724.4962034006,13.26218837988279,152593.10625374375,0.9520502209667041,21.832658365596366,1.2979678261187393,40.94095023927881,562
28162.371875006294,1.2824946695364794,231517.92581197427,0.4115858228314705,3.8059835340551262,0.06523494205527793,151.9271752529971,659
128778.91404567157,19.55336804908443,84023.30261279193,0.7626708585475125,28.131208264312914,0.6822763006088108,74.29991330530638,556
114260.8904156111,6.291485556425233,178904.36746902304,0.38670536351217377,17.471104554541647,1.4171175338654665,92.27803747951809,521
108480.51748073865,1.7912041678038362,260229.11916242327,0.13181207041883547,10.000871008712643,0.8368227150150729,172.90956010677755,569
65949.76988671535,3.164988829497141,98805.42886187119,0.8631515301608474,11.914183391987953,0.7031463957086601,18.099983609084504,660
94841.7084239616,5.804978965592834,147647.24481706924,0.00041691690310385887,21.762135310578547,0.5029362168144027,82.92511045454783,523
88446.49939908486,6.478123372120905,285558.2319810024,0.05594087397445002,11.288179550582507,0.15717331329976056,94.5262520033768,554
98177.29703011336,1.6561999899545734,240472.49338166232,0.36438440589704324,17.36234397355821,0.3755053931398936,172.06408553254883,599
14497.759528703586,6.5870962438745835,266676.5109975131,0.6868982555187365,21.314984899452146,0.18116469440846333,48.61463520189746,619
63539.495521250225,4.858834729869642,118647.88296268167,0.34170429529077573,5.861249919178936,0.23371417308737097,227.43170549202068,672
8158.897731560087,8.572418548690372,298969.0515921949,0.06631281762097496,28.32724458727648,0.2870989889830912,239.4651067178038,532
75110.6412481888,8.703354747119384,50006.853381724824,0.3178400337341488,10.685183143062295,0.48794267652220374,196.7195236559932,617
50819.45942525223,7.780154812057582,158037.32204881115,0.2449808589901623,12.581242712307429,0.06597418599352642,72.63128784978322,621
23389.57995217494,7.55847767061408,146385.64777739358,0.005419799818197957,20.955431036034618,1.4277086341102092,159.66413032341225,453
17303.639222937643,2.7946255548250245,240537.49628603968,0.5348019131804018,18.263552681632923,0.2295376843816131,20.872379575806,661
88971.39668230138,1.5040989425232434,273042.24289192853,0.11664591474418606,13.203595108175376,0.6055658649214013,209.23575645385603,662
27247.759343459144,5.042286003129332,220686.11618787763,0.2874962887966661,19.49226120902374,1.325314961586432,124.32229623120541,454
138917.77751976598,16.132988548332307,189910.78965843932,0.6411898302224145,27.08484922716134,0.20452355677660528,43.16896075042879,544
87997.04867565846,20.81619531102244,131091.6113003086,0.7251156888229772,24.008508499362556,0.7512261650434752,79.25255773524691,543
53336.73107115589,19.57052350114658,155546.14553734157,0.26345562685602253,24.727770298643208,1.2749362164350238,192.37751593262598,455
89455.49273924968,11.084387110755372,155243.59240132244,0.329193671065234,7.752252257019388,0.8575958048495032,208.9841974150641,584
5374.972912395229,11.636477115558684,11008.69973689141,0.24690923812746524,12.582100478929126,0.354998213363002,125.21149947732721,559
143866.7635597339,7.291631380716851,153398.51242416492,0.9568886003161919,16.614574249621775,1.116488820548243,115.79444857425088,654
73380.90866754923,16.478788772753127,257511.38605136683,0.19051972698740283,1.325724574844488,1.0379445411578863,180.42560442622897,517
117844.81363304236,16.295133758652973,214235.83328696323,0.18318060363367628,23.093765411319737,0.5751695644930402,198.45931978193462,515
14244.039988520908,17.88544715164889,239734.04352687643,0.445035295831532,9.703902732452667,0.11712798429299395,183.7983881626011,589
74025.43296404774,18.91009154393769,120193.07198171369,0.18930635920056915,8.477882341230428,0.06140380034933616,92.87830400597564,575
74624.6351644691,9.686984964505914,161047.10488932263,0.15670845628560814,7.778760280684391,1.246819680534399,154.42025702462732,504
140798.31533629747,16.33751136214395,14877.65285414464,0.09587953770108548,8.501377962601932,0.5162581742606495,205.90901807675172,561
86615.75175165916,17.127974575917573,117984.39293995635,0.6401712481082494,10.140444964734968,0.2497663529785617,37.27079153733328,623
72076.43135642917,7.169192449955004,144952.73324332997,0.612082254901896,18.144736742284778,0.8018992779363241,93.76466774247619,587
41512.39813760025,19.584844880123,80286.62538172909,0.6501628918779663,17.506959657001893,1.3852082788013806,14.531913246188264,499
51072.211606697725,2.8868300527931092,14216.088802241695,0.7733000080093962,7.671352608056261,0.06229725355747669,98.72167127928857,693
79059.51556578759,20.885383583265657,208670.39208979087,0.3263580127925758,6.192728297196225,0.13140813398080098,185.57541805655708,570
66958.89612514692,16.401814363177387,133350.88650040876,0.9184237336119215,24.790745702140704,0.654715152248355,48.0897979787154,591
5198.587822288903,2.865418106486545,127625.0669681091,0.733204611068756,2.781700130290996,1.030150564794842,130.5110291187277,646
124291.20478076495,14.124592962100012,78746.09243841012,0.8047085885811869,15.384685236027824,0.7403456652122228,9.743990287816686,587
134631.79423228547,1.6835882185652031,163659.96770441503,0.7209621638267112,15.616826225678283,1.3514452357748368,215.53834778486632,678
22756.865171794394,16.403738988883656,134217.9004748658,0.3584556454325618,17.22410420434865,0.1139226055293433,196.98112208120787,614
83997.34924377932,16.984458433181103,144825.41954358184,0.2830324880626349,26.56950347721407,0.5432042609834282,126.33379683710875,491
18069.209688045645,13.048205061828954,176357.04778873269,0.42251706957901414,18.717418202843028,0.5594544396136452,169.683092037296,582
101491.53376989214,18.13720783833141,6865.770935721931,0.09703036053335845,29.2090129874407,0.5431844776801955,25.835963403657278,393
43622.600008173235,2.957665604297194,272770.29154383467,0.4512805015659471,26.140592500461825,0.7571445725789164,203.00506963897155,601
99594.54993440147,6.518476840816264,25970.782098798973,0.04314098309523984,6.442207784616346,1.1963367155321851,171.94750592615335,511
109595.20291445863,9.28355043185341,138022.80045821838,0.003945960027194495,7.235499306759035,0.5109297937840851,29.67220781729424,555
115759.82880381325,1.8491590565619656,66174.99819561752,0.9314989394746928,10.343224077455117,1.1295006496166937,235.38473914338783,690
17945.660001472694,9.964321751423324,159515.79896411323,0.6893368605878929,11.74543245240394,0.2623749333546535,6.384776165340756,609
137569.75308036598,6.30426912225132,87667.88209515566,0.5618469470659689,16.589853609230865,0.8630510406692279,151.2140961596729,606
36071.67065244236,8.85470024203506,258701.91692846816,0.34110203942305783,6.975378986890165,0.5938776372150404,42.0494442210552,556
7537.058314074608,9.502052639846129,121926.15101891398,0.5705380146850741,6.67035543341297,0.8318556633285774,172.9025781634693,638
84118.16546993954,18.588234669753703,193432.888951689,0.8915757763383317,11.441698721042387,0.20623713803976168,17.827094698538176,638
56896.498011640935,6.406819410552782,78419.5198036243,0.6523801339438646,20.16069339638256,1.4325211278033174,20.38311099950475,571
124808.88198359715,18.87486257432544,10724.814395735164,0.6024819979535042,20.64376839288565,1.3640104693625779,112.44372599458862,507
121621.21786551666,9.519419296256984,124225.58800591645,0.46020450297167803,29.283502201208687,1.248274641221412,238.5682622310572,576
48936.55613776187,7.55615441387972,163263.5144196956,0.345697030650858,6.072463017654421,1.3445350939126752,67.08738130518564,487
143029.11047032225,11.05024098670292,140566.40962221634,0.6985471139217118,11.785774555709422,0.26269741176315486,147.3942304208089,680
45055.84004473755,9.354865727256794,288794.2373265637,0.9809809410158142,28.940324938171813,0.7803965708785155,124.94517877544227,600
78228.45512629375,6.147446261102921,213517.55628457837,0.4247576935205901,20.700262279966562,0.5109682801969588,202.26658670645458,640
39882.83340400521,11.053586495921339,298722.5911844916,0.3922052040142008,17.768355744660575,1.33670961489103,69.97291624153328,486
140534.44836724657,4.036034661576625,92042.72664262172,0.4281134723650425,16.189381542040408,0.32468463962422633,133.63170699004522,604
26361.957002138686,8.038598860459322,237770.71748410823,0.4255439680497215,2.2653114040876963,0.36892076495585985,228.1990201101382,618
8646.771670064689,12.315804387481812,168889.7479262511,0.9906247733684951,26.80121426447731,1.0457359617147657,80.48800819231775,541
66394.3648804496,9.268164887797171,185469.3045623073,0.7067782575093406,18.765156462453227,0.17890450567711885,106.01793393313326,665
148871.5834802639,17.47824722101593,295826.6941304867,0.35918444921059167,17.15002223784102,1.1119324065291276,213.42638216637746,560
133968.23540572726,6.134435230703325,197926.2239265795,0.3715023738267226,16.18501029965528,0.4387845680554774,80.46722687903542,602
112793.98687962849,20.3954315766202,270150.9832393908,0.43079692474405573,11.757426219633352,1.0083562796373635,91.98102974748191,511
133837.28865002168,16.694440417027025,219096.31924217788,0.036712187580449696,7.639940740826782,1.3159047902229577,73.68439532176988,481
134230.10267528376,20.351860519949444,42578.905908801265,0.52781640202125,22.659659560034527,0.9339364911907364,194.47799870269242,522
78791.03733719446,17.762731096606082,211329.9945450822,0.8113809515227647,15.287025532849864,0.35839141326485807,223.36248593462938,664
48757.49967095737,3.8420785170328533,147873.09866221718,0.6605677932075106,1.0181859686766093,0.12129001203186407,151.83263247939047,724
116257.83995242622,11.529201812700276,276045.407929791,0.1984208467615416,11.972834993164899,0.11469025895784551,150.04760137105694,597
99925.86694882864,4.399570423915714,243016.16192118428,0.7280342413783699,27.858109146684978,0.17877722892031145,94.21086511144885,661
57301.34387330909,17.364547052545145,35719.73284413144,0.7194586063320303,11.216836846225887,0.8907359730810881,3.9836161475877043,555
15981.06687310426,12.683242983665918,44505.114877799744,0.26253921564899707,12.396990237767211,0.5549158883589442,42.57108611883402,523
112524.86247965584,6.268986287138116,25535.245530588643,0.6228746568569351,18.718833691651067,0.4025051172240523,36.23776674706604,598
40844.156356583975,19.591979440143426,150507.23804966215,0.6109490331219362,24.05024411447647,0.36799450880592727,28.695798672315778,543
140648.34627899932,3.3037210662852137,28827.66896616914,0.8397876238561816,20.053833531141365,1.4254432212594936,157.31730853676146,655
37663.64510084134,12.27724806942628,218485.10928953474,0.13607231183344126,25.501641933688393,0.22228403504350785,33.58739961733763,496
20168.17399689993,15.420811093334509,167945.78152787764,0.19483850451152274,3.4191176112209485,0.4919808956203493,21.466514656275898,529
125004.67547448611,2.1769707466486357,251586.080178177,0.48596950376780523,27.737776599559467,0.7336420299278301,92.4369800682841,587
24686.078860425117,12.957120664124073,87539.7576580383,0.04414514889230703,27.11765797234158,0.05065181280767035,60.51641644932775,500
28531.709607345383,17.318024309261883,158146.5313275365,0.41559419760170657,15.574457597567635,1.3853821218398006,35.860670406975856,451
90708.65314508484,2.3505462883610675,39656.50734361059,0.7882190419997233,18.742267133616032,0.19369295660215058,35.92456225849775,653
131435.18204394475,11.244859422132542,265959.95078183274,0.14871439398399822,6.384391506042052,1.03958237099495,62.23316392108102,545
31072.33052575684,6.1711435629748,56626.4638755023,0.4599487369365248,13.438423139441667,0.961854941885608,129.3070934468739,528
47927.903589214024,14.258489030738417,35196.864148369474,0.9897692333824446,6.08110082759437,1.223142589901869,182.18484842180908,643
117055.91605969428,3.373547341576898,65489.926564339075,0.5059200134248644,0.6593003682305854,0.9945122093151211,204.81361773726132,656
145830.31105702318,19.741028613410137,242838.28917327954,0.49832382412209053,29.427092043811577,1.1656117549631702,180.5888660875852,499
76109.69555794666,18.894571634294635,36215.28566698143,0.5587935837241681,7.7743954713061525,0.660810482743365,151.1429690692968,592
23296.830377585116,4.7194883975141835,186256.11097725894,0.1860043703327412,17.793249266935057,0.7586215170998537,217.92227402715648,530
4062.5705808138287,7.465317687302092,225123.48368146206,0.14716388268594427,9.007511506135891,1.0674100481384081,125.21709585348589,511
35989.09243983058,12.752699493060861,226568.94234244697,0.6773546291151085,11.118648606313046,0.8742187455298241,152.37228496403225,594
21509.688232405115,15.361246732685009,61067.961549398686,0.3957668099057702,11.932846757468244,0.7917308978867439,99.37731152931654,508
102293.48369470291,9.853120303205165,23179.079521395543,0.28990662821547575,10.051401939742732,0.34805968877909654,79.2448240104983,621
20031.210685022605,4.125826439219502,137397.88321280418,0.031391619919897584,19.121992780198074,0.4242569781692443,80.27911529123956,516
76936.82987985369,3.0830298760574317,64733.1768471411,0.8460504971784825,28.828088114658183,0.5698209995361206,36.447830329237966,637
104750.8404751472,20.995306738286878,211284.88865911172,0.032328865844832744,12.859039500186991,0.06346235886407962,191.38683851105048,575
88005.25816469354,10.107042428869745,110224.3758983492,0.7499831240833194,29.199801721627953,0.6551770018913436,14.232972155716965,601
31566.796445688527,18.450634982969962,137559.41260477397,0.381988558998581,20.033917120343496,0.054014289857673585,162.24977325972029,571
121010.42987497489,10.647520092582289,38478.05526500499,0.5986878105046501,18.21408585063027,0.8692723820859383,207.60598608805157,607
107880.25518313865,19.447152770920066,172427.33453171657,0.24767800069016233,7.11311555396769,1.0708417150099059,119.88537492950276,478
111369.63257950018,2.755187655431012,59729.63594141266,0.15539966623207313,1.8876211769814244,0.8651155158419334,17.7779868601305,575
21396.54723048236,3.2803838266910192,205300.76996990643,0.5333880008349474,25.558043108754866,1.05560396114707,103.39177333121692,562
20315.562940251002,19.592643754484484,25994.80265162864,0.6956176949541436,17.21943191832807,0.05001909440650085,83.03115808888161,599
139279.25754896313,19.9498609008957,292888.9047229904,0.19549329494514656,12.432415872746457,0.13619086126224886,236.54389731256396,518
60841.57268609122,7.294348949307267,206935.45868281444,0.4363589474325642,24.359019662654504,1.0627705392695552,166.2123831869277,556
46540.40638357908,8.103297739877437,58610.22250451822,0.44465497029139567,9.317411477319563,1.2142052145373172,173.40499335411187,582
74310.43871202694,10.04900469669516,9157.920411247458,0.2159791490794628,23.50851767893462,1.090667277789622,124.28263363197321,478
100103.9034890102,9.323233601345816,103666.55320053954,0.565049446252131,9.83891506217391,1.0113677517026498,170.55000681166106,631
143432.24204295155,4.800904319191933,50079.91289540118,0.14593568678170066,27.62643559212491,1.075704862526762,173.6944634365982,536
44394.041578544144,18.96750767878749,69431.34327026605,0.50974917331858,8.039006233704077,1.1224053924044404,16.85977249831906,486
138871.64753818003,6.066152014112875,262461.3262391774,0.1134315113659995,4.126623527237134,1.1003473726329756,54.202959350067616,573
5679.204725165935,15.105448189553032,182945.3747150006,0.48554240885513744,20.942901250482354,1.1201122926480926,4.099245747503767,432
84169.31026437005,2.3431135546994577,57055.00764352535,0.31159905487555684,4.885417591943123,0.1573285757520122,122.84397001692868,657
95828.3165288006,1.7750266305685893,169214.5232027974,0.452246292081535,28.48089150866957,0.14174374966720582,210.31616530581033,641
17672.815755111485,14.074609451538413,80455.292760373,0.43374935944317417,19.66665337166598,0.5736239176826865,146.68353379218348,520
22770.26036545907,7.780317151465207,292979.25498563633,0.9079331228185928,6.925819838535779,0.8150152360957537,120.54959914604254,662
